organization,repository_name,clone_url,number_stars,number_commits,number_contributors,main_language,main_language_%_code,is_fork,created_year_date,pushed_date
kde, akonadi-facebook, https://github.com/KDE/akonadi-facebook.git,2,268,13, N/A,0, false,2010-12-27,2014-01-10
kde, krita-ctlbrush, https://github.com/KDE/krita-ctlbrush.git,1,19,2, C++,95, false,2008-12-23,2010-01-25
kde, perlkde, https://github.com/KDE/perlkde.git,1,447,9, Perl,49.6, false,2010-12-30,2013-09-30
kde, svgmod, https://github.com/KDE/svgmod.git,2,2,0, C++,97.8, false,2011-03-04,2013-10-28
kde, stibium, https://github.com/KDE/stibium.git,1,2,0, JavaScript,75.1, false,2011-10-14,2011-10-14
kde, ktp-launcher-kded, https://github.com/KDE/ktp-launcher-kded.git,2,39,0, C++,83.4, false,2009-11-14,2013-04-02
kde, ktp-kde, https://github.com/KDE/ktp-kde.git,3,177,6, C++,96.8, false,2010-11-09,2011-11-25
kde, akonadi-googledata-resource, https://github.com/KDE/akonadi-googledata-resource.git,1,335,10, C++,93.9, false,2009-12-26,2012-02-24
kde, gluon-blocks, https://github.com/KDE/gluon-blocks.git,1,73,6, C++,96.3, false,2009-11-02,2010-11-11
kde, kdegraphics, https://github.com/KDE/kdegraphics.git,1,392,25, CMake,100, false,1997-12-12,2013-12-27
kde, release-buddy, https://github.com/KDE/release-buddy.git,1,44,2, Python,99.3, false,2012-09-29,2013-05-04
kde, plasma-active-kickstart, https://github.com/KDE/plasma-active-kickstart.git,1,138,4, N/A,0, false,2012-12-28,2013-12-18
kde, ocs-server, https://github.com/KDE/ocs-server.git,1,168,2, PHP,95.6, false,2012-08-01,2015-08-21
kde, kcm-userconfig, https://github.com/KDE/kcm-userconfig.git,1,89,4, Python,98.5, false,2008-10-18,2012-02-15
kde, plasma-mobile-config, https://github.com/KDE/plasma-mobile-config.git,3,142,8, CMake,100, false,2011-12-29,2013-08-14
kde, necessitas-tools, https://github.com/KDE/necessitas-tools.git,1,341,4, Shell,88.2, false,2011-10-27,2013-04-09
kde, liblikeback, https://github.com/KDE/liblikeback.git,1,162,0, C++,92.9, false,2009-10-12,2011-01-02
kde, kannasaver, https://github.com/KDE/kannasaver.git,1,182,3, C++,71.4, false,2009-12-14,2015-08-14
kde, activities-support, https://github.com/KDE/activities-support.git,1,8,0, N/A,0, false,2012-06-13,2015-01-01
kde, pairs, https://github.com/KDE/pairs.git,2,616,9, C++,72.5, false,2010-11-17,2015-07-26
kde, qtjolie, https://github.com/KDE/qtjolie.git,1,31,2, C++,93.1, false,2009-09-07,2013-12-15
kde, koffice, https://github.com/KDE/koffice.git,9,53236,138, C++,87.8, false,1998-12-30,2015-03-04
kde, krita-cimg, https://github.com/KDE/krita-cimg.git,1,18,2, C++,99.9, false,2008-12-22,2010-01-25
kde, kolena, https://github.com/KDE/kolena.git,1,6,0, C++,99.9, false,2011-03-29,2011-03-29
kde, bodega-client, https://github.com/KDE/bodega-client.git,1,751,9, C++,70.9, false,2012-12-27,2015-04-03
kde, krita-imagecomplete, https://github.com/KDE/krita-imagecomplete.git,1,26,3, C++,97.3, false,2007-05-16,2010-01-25
kde, qyoto, https://github.com/KDE/qyoto.git,5,799,13, C#,94.9, false,2005-12-31,2015-07-27
kde, veritas, https://github.com/KDE/veritas.git,1,205,14, C++,96, false,2008-12-28,2012-12-07
kde, libkcw, https://github.com/KDE/libkcw.git,1,70,2, C++,93.2, false,2011-05-02,2014-01-17
kde, cutepaste, https://github.com/KDE/cutepaste.git,1,25,2, C++,46.8, false,2013-10-14,2014-04-30
kde, phonon-waveout, https://github.com/KDE/phonon-waveout.git,0,2706,42, C++,93.9, false,2008-12-30,2011-04-11
kde, contour, https://github.com/KDE/contour.git,1,496,7, C++,87.4, false,2011-12-29,2013-07-02
kde, printer-applet, https://github.com/KDE/printer-applet.git,2,245,16, Python,94.4, false,2008-12-31,2012-10-12
kde, ktp-testlib, https://github.com/KDE/ktp-testlib.git,1,36,4, C,91, false,2010-12-09,2012-03-20
kde, krita-pyramidalsharpening, https://github.com/KDE/krita-pyramidalsharpening.git,1,26,2, C++,94.9, false,2007-05-23,2010-01-25
kde, libqsystemd, https://github.com/KDE/libqsystemd.git,1,25,2, Python,50.5, false,2011-08-23,2011-08-23
kde, ktp-test-tool, https://github.com/KDE/ktp-test-tool.git,1,22,0, C++,93.1, false,2011-07-18,2011-07-18
kde, libbluedevil, https://github.com/KDE/libbluedevil.git,1,219,8, CMake,63.7, false,2010-12-24,2015-05-05
kde, plasma-mobile-design-docs, https://github.com/KDE/plasma-mobile-design-docs.git,3,29,2, N/A,0, false,2014-11-26,2014-11-26
kde, krita-grayscalizer, https://github.com/KDE/krita-grayscalizer.git,1,20,2, C++,95.6, false,2007-11-02,2010-01-25
kde, phonon-mplayer, https://github.com/KDE/phonon-mplayer.git,2,261,3, HTML,90.4, false,2008-12-21,2012-07-13
kde, strigidaemon, https://github.com/KDE/strigidaemon.git,1,2829,63, C++,88.2, false,2006-12-22,2014-01-01
kde, koffice-texthighlight, https://github.com/KDE/koffice-texthighlight.git,1,41,2, C++,95.1, false,2009-12-14,2013-08-25
kde, krita-dither, https://github.com/KDE/krita-dither.git,2,29,2, C++,73.1, false,2007-12-29,2010-03-25
kde, kprinter4, https://github.com/KDE/kprinter4.git,2,52,0, C++,96.1, false,2014-04-16,2014-04-16
kde, ktp-presence-dataengine, https://github.com/KDE/ktp-presence-dataengine.git,1,151,9, C++,92.2, false,2008-12-31,2013-03-14
kde, ktp-nepomuk-service, https://github.com/KDE/ktp-nepomuk-service.git,1,244,9, N/A,0, false,2009-07-05,2013-09-22
kde, mrdanga-player, https://github.com/KDE/mrdanga-player.git,1,27,0, CMake,57.9, false,2013-03-03,2013-03-03
kde, krita-humanbody, https://github.com/KDE/krita-humanbody.git,1,26,2, C++,83.4, false,2008-12-23,2010-12-11
kde, amarok-history, https://github.com/KDE/amarok-history.git,2,14,2, C++,100, false,2003-09-20,2003-09-20
kde, photobook, https://github.com/KDE/photobook.git,1,6,2, C++,65.4, false,2012-07-31,2012-07-31
kde, phonon-mmf, https://github.com/KDE/phonon-mmf.git,1,2709,42, C++,99.1, false,2008-12-30,2011-04-11
kde, kplayer, https://github.com/KDE/kplayer.git,3,236,19, C++,99.7, false,2007-12-27,2014-12-19
kde, nepomuk-widgets, https://github.com/KDE/nepomuk-widgets.git,1,288,30, C++,95.8, false,2006-11-28,2014-01-09
kde, kapa, https://github.com/KDE/kapa.git,1,25,0, HTML,89.9, false,2015-06-11,2015-06-11
kde, cmetronome, https://github.com/KDE/cmetronome.git,1,38,2, C++,90.6, false,2014-12-29,2015-01-20
kde, krita-analogies, https://github.com/KDE/krita-analogies.git,1,13,0, C++,94.3, false,2007-07-16,2010-01-19
kde, libringclient, https://github.com/KDE/libringclient.git,1,811,8, C++,98.2, false,2011-12-19,2015-05-14
kde, koffice-videoshape, https://github.com/KDE/koffice-videoshape.git,1,405,25, C++,97.9, false,1998-12-09,2013-08-25
kde, koffice-chartingshape, https://github.com/KDE/koffice-chartingshape.git,1,2660,42, C++,99.2, false,1998-12-30,2013-08-25
kde, bodega-webapp-manager, https://github.com/KDE/bodega-webapp-manager.git,2,352,2, JavaScript,87, false,2013-11-21,2014-02-11
kde, kdeadmin-strigi-analyzers, https://github.com/KDE/kdeadmin-strigi-analyzers.git,2,97,8, C++,91.8, false,2002-11-19,2013-06-08
kde, korundum, https://github.com/KDE/korundum.git,1,1473,28, Ruby,57.9, false,2003-12-28,2015-07-27
kde, krita-linesampler, https://github.com/KDE/krita-linesampler.git,1,24,3, C++,96.9, false,2007-04-02,2010-01-25
kde, phoneblocker, https://github.com/KDE/phoneblocker.git,2,55,2, C++,58.3, false,2015-01-20,2015-01-20
kde, emerge-history, https://github.com/KDE/emerge-history.git,1,6046,32, Python,49, false,2007-12-31,2011-06-29
kde, nepomuk-tools, https://github.com/KDE/nepomuk-tools.git,1,13,0, Python,99.4, false,2011-06-26,2011-06-26
kde, automoc, https://github.com/KDE/automoc.git,1,103,14, C++,57.7, false,2007-12-12,2015-07-27
kde, wiki-reader, https://github.com/KDE/wiki-reader.git,1,151,0, C++,34.8, false,2013-03-15,2013-03-15
kde, assemblygen, https://github.com/KDE/assemblygen.git,2,538,6, C#,52, false,2009-12-30,2015-07-27
kde, phonon-quicktime, https://github.com/KDE/phonon-quicktime.git,2,2704,42, Objective-C++,75.6, false,2008-12-30,2011-04-11
kde, kopete-protocol-telepathy, https://github.com/KDE/kopete-protocol-telepathy.git,2,358,21, C++,96.9, false,2006-12-19,2013-03-03
kde, cxx11-cmake-modules, https://github.com/KDE/cxx11-cmake-modules.git,1,2,0, CMake,70.9, false,2013-02-23,2013-02-23
kde, bodega-webapp-client, https://github.com/KDE/bodega-webapp-client.git,1,141,3, JavaScript,64.8, false,2012-12-29,2013-08-07
kde, osx-patches, https://github.com/KDE/osx-patches.git,1,14,0, Shell,100, false,2014-07-10,2014-07-10
kde, jsmoke, https://github.com/KDE/jsmoke.git,1,140,2, C++,88.9, false,2009-12-30,2011-07-06
kde, plasma-active-maliit, https://github.com/KDE/plasma-active-maliit.git,1,26,3, QML,83.7, false,2012-10-26,2012-10-26
kde, kreenshot-editor, https://github.com/KDE/kreenshot-editor.git,2,346,2, C++,96.3, false,2014-11-06,2015-05-04
kde, krita-deskew, https://github.com/KDE/krita-deskew.git,4,12,2, C++,98.2, false,2007-03-29,2009-10-20
kde, android-qtwebkit, https://github.com/KDE/android-qtwebkit.git,3,75939,85, C++,34.1, false,2001-12-21,2011-10-14
kde, kpaste, https://github.com/KDE/kpaste.git,2,18,3, Python,99.5, false,2011-07-18,2014-06-12
kde, nepomukextras, https://github.com/KDE/nepomukextras.git,1,6,0, C++,93.4, false,2011-04-16,2011-04-16
kde, strigi-multimedia, https://github.com/KDE/strigi-multimedia.git,1,393,25, C++,85.4, false,2001-12-30,2012-06-21
kde, notably, https://github.com/KDE/notably.git,1,194,2, C++,98.9, false,2011-12-26,2012-10-19
kde, android-qt, https://github.com/KDE/android-qt.git,3,44519,162, C++,83.1, false,2009-12-30,2011-11-12
kde, android-qt-mobility, https://github.com/KDE/android-qt-mobility.git,3,26880,19, C++,84.4, false,2009-12-31,2011-10-14
kde, kdocumentstore, https://github.com/KDE/kdocumentstore.git,1,5,0, C++,60.9, false,2014-11-28,2015-02-10
kde, android-qt-ndk, https://github.com/KDE/android-qt-ndk.git,2,4965,38, C++,41.2, false,2008-12-19,2012-07-12
kde, android-qt-creator, https://github.com/KDE/android-qt-creator.git,4,24770,83, C++,88.8, false,2008-12-31,2012-07-15
kde, android-qt5-qtbase, https://github.com/KDE/android-qt5-qtbase.git,1,9347,123, C++,85.8, false,2011-12-30,2012-09-10
kde, phonon-xine, https://github.com/KDE/phonon-xine.git,1,2728,43, C++,87.4, false,2008-12-30,2012-07-19
kde, about-distro, https://github.com/KDE/about-distro.git,1,82,4, N/A,0, false,2012-11-10,2015-04-09
kde, plasma-maliit-plugins, https://github.com/KDE/plasma-maliit-plugins.git,1,2547,19, C++,83.9, false,2010-12-31,2015-07-09
kde, superbuild, https://github.com/KDE/superbuild.git,2,67,4, CMake,96.8, false,2011-12-10,2011-12-10
kde, solid-power, https://github.com/KDE/solid-power.git,1,3,0, C++,88.9, false,2015-05-11,2015-05-11
kde, libqzeitgeist, https://github.com/KDE/libqzeitgeist.git,1,172,9, C++,87.4, false,2010-12-30,2013-07-22
kde, koffice-musicshape, https://github.com/KDE/koffice-musicshape.git,1,446,25, C++,98.6, false,1998-12-09,2013-03-29
kde, phonon-directshow, https://github.com/KDE/phonon-directshow.git,1,2742,43, C++,95.6, false,2008-12-30,2014-04-01
kde, predicate, https://github.com/KDE/predicate.git,1,1525,23, C++,93.2, false,2003-12-31,2015-05-18
kde, koffice-formulashape, https://github.com/KDE/koffice-formulashape.git,1,1800,39, C++,98.4, false,1998-12-30,2013-08-25
kde, kimono, https://github.com/KDE/kimono.git,3,796,15, C#,98.9, false,2005-12-31,2015-07-27
kde, strigiclient, https://github.com/KDE/strigiclient.git,1,2805,61, C++,88.8, false,2006-12-22,2014-01-01
kde, ginkgo, https://github.com/KDE/ginkgo.git,1,160,6, Python,99.8, false,2010-12-17,2011-06-16
kde, koffice-googledocs, https://github.com/KDE/koffice-googledocs.git,1,17,5, C++,96.4, false,2010-11-04,2012-10-24
